transaction_id,date_time,customer_id,branch_id,employee_id,product_sku,product_name,product_category,unit_price,quantity,total_amount,customer_feedback,referral_source,employee_name,role,date_of_joining,leave_days_taken,sales_performance_score
TRN-20250915-50,2025-09-15 12:31:47,CUST-9649,BCH-001,EMP-001-004,SKU-0056,Tree Soap,Personal Care,7.27,2,14.54,,Online Ad,Keith Allen,Cashier,2024-02-25,,
TRN-021846,2024-10-23 04:31:13,CUST-5740,BCH-002,EMP-002-003,SKU-0032,By Pasta,Snacks,23.14,1,23.14,,Newspaper,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-020806,2024-11-07 00:00:01,CUST-9201,BCH-002,EMP-002-003,SKU-0032,By Pasta,Snacks,23.14,3,69.42,,Word-of-Mouth,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-019242,2024-10-21 02:24:07,CUST-6444,BCH-009,EMP-009-001,SKU-0037,Five Pasta,Pantry,21.45,3,64.35,,Online Ad,Ian Arroyo,Merchandiser,2024-09-03,6.0,87.0
TRN-019441,2024-11-07 18:54:35,CUST-7724,BCH-010,EMP-010-001,SKU-0035,Decide Chips,Snacks,21.79,2,43.58,,Word-of-Mouth,Shane Bradley,Merchandiser,2024-10-26,14.0,65.0
TRN-036464,2024-10-08 21:28:06,CUST-5537,BCH-007,EMP-007-002,SKU-0060,Technology Milk,Pantry,20.96,2,41.92,,Social Media,Julie Barrera,Cashier,2024-08-09,1.0,77.0
TRN-041241,2024-09-25 08:00:45,CUST-4469,BCH-005,EMP-005-002,SKU-0093,Learn Milk,Personal Care,14.69,3,44.07,Mind kid Mrs several perform. Center have score because catch five threat.,Word-of-Mouth,Colleen Montoya,Inventory Specialist,2024-09-03,10.0,75.0
TRN-1758199558-107,2025-09-18 18:15:58,CUST-4375,BCH-003,EMP-003-002,SKU-0043,Give Pasta,Beverages,14.99,3,44.97,"Service was fine, nothing to complain.",Newspaper,Michael Anderson,Cashier,2024-02-28,,
TRN-027696,2024-11-18 01:55:00,CUST-6897,BCH-006,EMP-006-002,SKU-0002,Third Milk,Snacks,3.42,3,10.26,,Newspaper,Daniel Owen,Cashier,2024-12-29,0.0,92.0
TRN-042709,2024-12-02 07:55:27,CUST-8277,BCH-002,EMP-002-000,SKU-0038,Far Soap,Dairy,21.11,3,63.33,,Word-of-Mouth,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-040818,2024-10-16 08:58:19,CUST-6765,BCH-008,EMP-008-000,SKU-0023,Address Soap,Dairy,8.91,2,17.82,,Newspaper,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-20250918-140,2025-09-18 19:43:48,CUST-1805,BCH-007,EMP-007-001,SKU-0061,Official Juice,Pantry,10.67,2,21.34,Happen play speech theory choice computer. Career deal trip market. Dog car do his part.,Social Media,William Gonzalez,Merchandiser,2024-05-19,,
TRN-022051,2024-10-12 21:28:00,CUST-5656,BCH-004,EMP-004-001,SKU-0023,Address Soap,Dairy,8.91,2,17.82,,Social Media,Samantha Barnes,Cashier,2024-04-16,2.0,61.0
TRN-007968,2024-10-27 06:25:25,CUST-2534,BCH-008,EMP-008-000,SKU-0016,Administration Milk,Pantry,19.77,1,19.77,,Social Media,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-042128,2024-10-25 14:11:22,CUST-9889,BCH-003,EMP-003-003,SKU-0055,Training Milk,Snacks,11.5,3,34.5,,Newspaper,Sarah Villanueva,Merchandiser,2024-12-24,2.0,81.0
TRN-027441,2024-12-05 02:17:26,CUST-6754,BCH-003,EMP-003-000,SKU-0018,Resource Chips,Snacks,6.7,2,13.4,,Newspaper,David White,Store Manager,2024-11-15,2.0,74.0
TRN-003642,2024-10-22 08:42:49,CUST-645,BCH-008,EMP-008-000,SKU-0009,Just Pasta,Beverages,15.73,2,31.46,,Word-of-Mouth,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-017249,2024-12-17 18:09:08,CUST-4143,BCH-008,EMP-008-000,SKU-0054,Business Chips,Snacks,24.41,1,24.41,,Social Media,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-017903,2024-09-27 03:27:24,CUST-1062,BCH-002,EMP-002-004,SKU-0030,Billion Milk,Beverages,24.02,2,48.04,,Word-of-Mouth,Jill Carlson,Inventory Specialist,2024-05-29,10.0,78.0
TRN-20250918-134,2025-09-18 18:15:58,CUST-6,BCH-003,EMP-003-001,SKU-0077,Trip Cereal,Snacks,17.63,2,35.26,,Social Media,Lonnie Douglas,Store Manager,2024-07-04,,
TRN-043012,2024-11-18 01:13:20,CUST-1431,BCH-003,EMP-003-000,SKU-0042,Maybe Soap,Pantry,10.95,2,21.9,,Social Media,David White,Store Manager,2024-11-15,2.0,74.0
TRN-046304,2024-12-14 01:11:26,CUST-6142,BCH-003,EMP-003-004,SKU-0055,Training Milk,Snacks,11.5,2,23.0,,Online Ad,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-029630,2024-12-24 00:05:38,CUST-7032,BCH-005,EMP-005-002,SKU-0065,Try Chips,Snacks,15.46,1,15.46,,Word-of-Mouth,Colleen Montoya,Inventory Specialist,2024-09-03,10.0,75.0
TRN-043910,2024-11-16 01:06:47,CUST-4401,BCH-001,EMP-001-004,SKU-0063,Hand Cereal,Dairy,12.54,3,37.62,,Online Ad,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-044749,2024-11-21 20:52:44,CUST-4215,BCH-002,EMP-002-002,SKU-0048,Age Juice,Snacks,3.33,2,6.66,,Social Media,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-031723,2024-11-14 21:53:46,CUST-5085,BCH-004,EMP-004-004,SKU-0004,Apply Chips,Pantry,13.89,1,13.89,,Newspaper,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-026118,2024-12-26 18:54:35,CUST-2252,BCH-001,EMP-001-003,SKU-0028,Newspaper Juice,Dairy,13.48,3,40.44,,Newspaper,Nicholas Padilla,Store Manager,2024-01-25,6.0,83.0
TRN-034337,2024-12-01 09:48:49,CUST-8778,BCH-003,EMP-003-003,SKU-0058,Ready Chips,Pantry,20.9,3,62.7,,Newspaper,Sarah Villanueva,Merchandiser,2024-12-24,2.0,81.0
TRN-010800,2024-12-05 21:54:17,CUST-1276,BCH-009,EMP-009-001,SKU-0069,After Milk,Pantry,22.03,1,22.03,,Online Ad,Ian Arroyo,Merchandiser,2024-09-03,6.0,87.0
TRN-039533,2024-12-12 21:22:16,CUST-5390,BCH-005,EMP-005-002,SKU-0072,Describe Soap,Beverages,13.88,2,27.76,,Social Media,Colleen Montoya,Inventory Specialist,2024-09-03,10.0,75.0
TRN-008367,2024-10-25 18:56:24,CUST-4089,BCH-007,EMP-007-001,SKU-0075,Open Soap,Pantry,22.51,2,45.02,,Word-of-Mouth,William Gonzalez,Merchandiser,2024-05-19,0.0,82.0
TRN-014013,2024-09-25 10:05:03,CUST-4042,BCH-001,EMP-001-004,SKU-0091,Low Chips,Snacks,19.96,1,19.96,Teacher usually glass news attack. Voice order focus three team audience.,Social Media,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-042910,2024-12-06 05:18:47,CUST-9364,BCH-006,EMP-006-003,SKU-0028,Newspaper Juice,Dairy,13.48,2,26.96,,Social Media,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-20250917-39,2025-09-17 12:45:24,CUST-7094,BCH-001,EMP-001-003,SKU-0046,Blood Juice,Personal Care,14.87,3,44.61,,Social Media,Nicholas Padilla,Store Manager,2024-01-25,,
TRN-001882,2024-10-13 11:12:37,CUST-5388,BCH-004,EMP-004-001,SKU-0075,Open Soap,Pantry,22.51,2,45.02,,Newspaper,Samantha Barnes,Cashier,2024-04-16,2.0,61.0
TRN-017456,2024-10-31 16:07:22,CUST-2833,BCH-009,EMP-009-000,SKU-0009,Just Pasta,Beverages,15.73,2,31.46,,Online Ad,Philip Olson,Store Manager,2024-08-24,15.0,66.0
TRN-042201,2024-12-13 17:22:47,CUST-2756,BCH-007,EMP-007-001,SKU-0001,Forget Pasta,Pantry,15.7,3,47.1,,Word-of-Mouth,William Gonzalez,Merchandiser,2024-05-19,0.0,82.0
TRN-031175,2024-12-09 14:31:37,CUST-7982,BCH-001,EMP-001-001,SKU-0004,Apply Chips,Pantry,13.89,2,27.78,,Online Ad,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-004788,2024-10-04 18:19:11,CUST-9031,BCH-010,EMP-010-004,SKU-0009,Just Pasta,Beverages,15.73,2,31.46,,Word-of-Mouth,Nicole Henson,Cashier,2024-07-11,11.0,67.0
TRN-021918,2024-11-20 23:38:32,CUST-6506,BCH-010,EMP-010-003,SKU-0070,And Chips,Beverages,18.42,1,18.42,,Online Ad,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-017311,2024-10-12 21:24:15,CUST-1342,BCH-001,EMP-001-001,SKU-0040,Court Chips,Pantry,7.88,2,15.76,That including popular apply. Relationship usually threat today easy kind.,Social Media,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-022450,2024-10-08 08:04:04,CUST-542,BCH-007,EMP-007-000,SKU-0021,About Juice,Dairy,15.97,2,31.94,,Word-of-Mouth,Antonio Mcdonald,Merchandiser,2024-08-19,15.0,85.0
TRN-044632,2024-11-25 02:31:34,CUST-2240,BCH-009,EMP-009-002,SKU-0007,Type Juice,Dairy,11.08,1,11.08,,Word-of-Mouth,Brandi Collins,Store Manager,2024-10-17,2.0,90.0
TRN-023672,2024-11-05 20:16:38,CUST-2092,BCH-002,EMP-002-000,SKU-0099,People Milk,Pantry,8.05,1,8.05,,Online Ad,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-1758199558-63,2025-09-18 18:15:58,CUST-10131,BCH-008,EMP-363-99,SKU-0002,Son Pasta,Pantry,8.3,3,24.9,Friendly staff and quick checkout.,Word-of-Mouth,Juan Mann,Merchandiser,2025-09-17,,
TRN-040734,2024-09-26 23:42:35,CUST-941,BCH-003,EMP-003-002,SKU-0053,Structure Juice,Personal Care,5.12,2,10.24,,Social Media,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-022846,2024-12-15 03:56:30,CUST-8826,BCH-008,EMP-008-002,SKU-0091,Low Chips,Snacks,19.96,3,59.88,Go Mrs research camera fast. Easy probably during cup produce fact mother.,Word-of-Mouth,Emily Howard,Store Manager,2024-11-21,4.0,100.0
TRN-027956,2024-11-27 16:39:33,CUST-3946,BCH-004,EMP-004-004,SKU-0029,Population Milk,Personal Care,8.53,2,17.06,,Social Media,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-030129,2024-09-30 12:13:53,CUST-2525,BCH-001,EMP-001-001,SKU-0074,Event Juice,Dairy,23.63,2,47.26,,Online Ad,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-004465,2024-11-10 15:08:48,CUST-7245,BCH-003,EMP-003-002,SKU-0013,Because Chips,Dairy,11.51,1,11.51,,Newspaper,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-004156,2024-12-18 00:57:10,CUST-7786,BCH-009,EMP-009-001,SKU-0037,Five Pasta,Pantry,21.45,3,64.35,,Word-of-Mouth,Ian Arroyo,Merchandiser,2024-09-03,6.0,87.0
TRN-006071,2024-12-24 01:50:07,CUST-8269,BCH-008,EMP-008-003,SKU-0041,Black Pasta,Beverages,5.81,3,17.43,,Newspaper,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-019809,2024-10-21 04:43:06,CUST-3734,BCH-008,EMP-008-003,SKU-0058,Ready Chips,Pantry,20.9,3,62.7,,Social Media,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-041951,2024-11-14 12:04:07,CUST-939,BCH-003,EMP-003-002,SKU-0050,White Chips,Beverages,5.01,1,5.01,,Social Media,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-007831,2024-11-02 01:44:43,CUST-9296,BCH-007,EMP-007-002,SKU-0090,Weight Chips,Snacks,11.15,2,22.3,,Social Media,Julie Barrera,Cashier,2024-08-09,1.0,77.0
TRN-027964,2024-11-11 06:49:42,CUST-5787,BCH-006,EMP-006-003,SKU-0063,Hand Cereal,Dairy,12.54,3,37.62,,Online Ad,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-040706,2024-12-03 01:27:21,CUST-2697,BCH-007,EMP-007-004,SKU-0073,Responsibility Cereal,Snacks,14.28,2,28.56,,Word-of-Mouth,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-035805,2024-10-08 05:22:41,CUST-918,BCH-003,EMP-003-004,SKU-0062,Quite Milk,Pantry,4.71,3,14.13,,Social Media,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-007335,2024-11-01 09:23:20,CUST-2429,BCH-002,EMP-002-001,SKU-0021,About Juice,Dairy,15.97,1,15.97,,Newspaper,Yolanda Burns,Store Manager,2024-04-27,4.0,71.0
TRN-032021,2024-11-08 07:59:06,CUST-8215,BCH-002,EMP-002-002,SKU-0095,Note Pasta,Snacks,20.86,1,20.86,,Newspaper,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-034239,2024-10-20 10:59:08,CUST-2571,BCH-005,EMP-005-001,SKU-0067,Family Chips,Beverages,22.71,3,68.13,,Social Media,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-041200,2024-10-19 21:28:18,CUST-8582,BCH-007,EMP-007-004,SKU-0023,Address Soap,Dairy,8.91,3,26.73,,Social Media,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-031387,2024-12-05 18:22:48,CUST-6832,BCH-009,EMP-009-002,SKU-0026,Able Soap,Personal Care,1.46,1,1.46,,Newspaper,Brandi Collins,Store Manager,2024-10-17,2.0,90.0
TRN-000037,2024-11-16 11:44:40,CUST-9232,BCH-009,EMP-009-004,SKU-0078,Hit Cereal,Beverages,19.11,1,19.11,,Online Ad,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-049346,2024-10-02 23:21:27,CUST-5581,BCH-008,EMP-008-003,SKU-0066,Clear Cereal,Snacks,10.64,1,10.64,Mission show under item. Member beautiful try rich politics. Anyone serious during civil.,Online Ad,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-006150,2024-11-11 14:09:33,CUST-1175,BCH-006,EMP-006-000,SKU-0041,Black Pasta,Beverages,5.81,2,11.62,,Newspaper,Jacob Hooper,Merchandiser,2024-01-15,9.0,77.0
TRN-024075,2024-12-21 22:25:43,CUST-691,BCH-004,EMP-004-003,SKU-0072,Describe Soap,Beverages,13.88,2,27.76,,Newspaper,Mrs. Erika Wilson,Store Manager,2024-08-15,11.0,75.0
TRN-001885,2024-12-10 23:16:02,CUST-4070,BCH-004,EMP-004-002,SKU-0088,Seem Chips,Beverages,24.56,3,73.68,Whose foreign similar board thing. Former little face moment so data.,Social Media,Matthew Davies,Cashier,2024-12-22,14.0,76.0
TRN-002270,2024-09-20 13:12:22,CUST-1887,BCH-001,EMP-001-003,SKU-0049,Face Pasta,Snacks,2.68,3,8.04,Southern understand executive me. Office practice approach adult.,Online Ad,Nicholas Padilla,Store Manager,2024-01-25,6.0,83.0
TRN-034444,2024-11-02 08:25:00,CUST-6788,BCH-008,EMP-008-002,SKU-0076,Forward Milk,Pantry,15.12,1,15.12,Purpose around modern similar. Whatever discover possible matter card suffer chair.,Social Media,Emily Howard,Store Manager,2024-11-21,4.0,100.0
TRN-014397,2024-12-07 14:00:03,CUST-607,BCH-003,EMP-003-004,SKU-0029,Population Milk,Personal Care,8.53,1,8.53,Tonight little color individual name. Third common toward performance. Will red on low guess.,Word-of-Mouth,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-013211,2024-10-23 09:06:33,CUST-8627,BCH-003,EMP-003-004,SKU-0019,Key Chips,Pantry,8.41,2,16.82,,Social Media,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-006128,2024-12-21 22:45:29,CUST-1796,BCH-005,EMP-005-004,SKU-0074,Event Juice,Dairy,23.63,3,70.89,,Word-of-Mouth,Colin Greer,Cashier,2024-02-16,7.0,87.0
TRN-039796,2024-10-18 05:45:28,CUST-1451,BCH-001,EMP-001-002,SKU-0019,Key Chips,Pantry,8.41,2,16.82,,Word-of-Mouth,April Snyder,Cashier,2024-12-02,6.0,81.0
TRN-015194,2024-12-12 19:32:47,CUST-4,BCH-001,EMP-001-001,SKU-0068,Today Cereal,Snacks,14.21,1,14.21,Notice agency position yes wrong. Attention agree produce job attorney camera support possible.,Word-of-Mouth,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-035945,2024-11-02 06:05:35,CUST-379,BCH-006,EMP-006-003,SKU-0010,Cup Cereal,Beverages,14.28,3,42.84,,Social Media,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-046239,2024-11-01 16:44:49,CUST-257,BCH-005,EMP-005-002,SKU-0066,Clear Cereal,Snacks,10.64,3,31.92,,Word-of-Mouth,Colleen Montoya,Inventory Specialist,2024-09-03,10.0,75.0
TRN-028710,2024-11-27 11:52:33,CUST-1207,BCH-002,EMP-002-002,SKU-0065,Try Chips,Snacks,15.46,3,46.38,,Online Ad,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-002616,2024-12-12 12:31:33,CUST-6618,BCH-010,EMP-010-004,SKU-0034,Range Pasta,Personal Care,18.94,1,18.94,,Social Media,Nicole Henson,Cashier,2024-07-11,11.0,67.0
TRN-006427,2024-12-14 12:01:54,CUST-8175,BCH-009,EMP-009-000,SKU-0084,So Cereal,Personal Care,17.64,1,17.64,,Newspaper,Philip Olson,Store Manager,2024-08-24,15.0,66.0
TRN-033820,2024-12-14 09:22:59,CUST-2530,BCH-005,EMP-005-003,SKU-0044,Win Soap,Pantry,18.68,3,56.04,Always across traditional data. Either fund her third art lot.,Word-of-Mouth,Kimberly Becker,Cashier,2024-01-11,12.0,89.0
TRN-002589,2024-09-20 06:52:31,CUST-6832,BCH-004,EMP-004-001,SKU-0000,Gas Milk,Beverages,19.25,1,19.25,,Newspaper,Samantha Barnes,Cashier,2024-04-16,2.0,61.0
TRN-033565,2024-10-23 21:40:05,CUST-1393,BCH-007,EMP-007-001,SKU-0072,Describe Soap,Beverages,13.88,3,41.64,,Newspaper,William Gonzalez,Merchandiser,2024-05-19,0.0,82.0
TRN-039243,2024-10-17 18:38:02,CUST-8432,BCH-010,EMP-010-003,SKU-0066,Clear Cereal,Snacks,10.64,1,10.64,,Social Media,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-010550,2024-11-28 14:12:48,CUST-4039,BCH-008,EMP-008-004,SKU-0092,Push Cereal,Personal Care,6.84,3,20.52,,Word-of-Mouth,Gabriella Williams,Store Manager,2024-04-19,13.0,76.0
TRN-013866,2024-09-21 07:24:01,CUST-3091,BCH-002,EMP-002-000,SKU-0074,Event Juice,Dairy,23.63,2,47.26,,Online Ad,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-1758008261-190,2025-09-16 13:07:41,CUST-2885,BCH-008,EMP-008-001,SKU-0038,Show Milk,Snacks,17.59,3,52.77,"Great service, very satisfied!",Social Media,Michael Mccullough,Inventory Specialist,2024-12-05,,
TRN-013116,2024-10-02 07:59:34,CUST-5809,BCH-007,EMP-007-001,SKU-0078,Hit Cereal,Beverages,19.11,2,38.22,,Word-of-Mouth,William Gonzalez,Merchandiser,2024-05-19,0.0,82.0
TRN-043662,2024-12-10 11:45:21,CUST-8633,BCH-006,EMP-006-003,SKU-0073,Responsibility Cereal,Snacks,14.28,2,28.56,,Social Media,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-007201,2024-10-03 06:18:42,CUST-517,BCH-005,EMP-005-002,SKU-0064,Building Soap,Personal Care,17.17,1,17.17,,Social Media,Colleen Montoya,Inventory Specialist,2024-09-03,10.0,75.0
TRN-014054,2024-12-12 20:16:38,CUST-327,BCH-009,EMP-009-002,SKU-0057,Cell Soap,Personal Care,3.45,3,10.35,,Newspaper,Brandi Collins,Store Manager,2024-10-17,2.0,90.0
TRN-010886,2024-10-28 09:10:45,CUST-4088,BCH-006,EMP-006-001,SKU-0008,Task Soap,Beverages,3.86,2,7.72,,Social Media,Chloe Arellano,Inventory Specialist,2024-10-05,6.0,69.0
TRN-048294,2024-10-19 21:08:27,CUST-3752,BCH-008,EMP-008-000,SKU-0029,Population Milk,Personal Care,8.53,1,8.53,Foreign far style out.,Newspaper,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-007072,2024-11-13 19:51:09,CUST-2853,BCH-005,EMP-005-000,SKU-0018,Resource Chips,Snacks,6.7,1,6.7,,Word-of-Mouth,Michael Watson,Store Manager,2024-03-07,1.0,95.0
TRN-000279,2024-12-28 06:52:58,CUST-4563,BCH-005,EMP-005-001,SKU-0012,Property Soap,Pantry,14.63,2,29.26,Last dark power energy. Course laugh civil degree now go energy.,Social Media,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-000757,2024-09-20 11:18:26,CUST-9545,BCH-005,EMP-005-000,SKU-0070,And Chips,Beverages,18.42,1,18.42,,Newspaper,Michael Watson,Store Manager,2024-03-07,1.0,95.0
TRN-013855,2024-12-22 08:55:32,CUST-8559,BCH-008,EMP-008-003,SKU-0070,And Chips,Beverages,18.42,2,36.84,,Newspaper,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-009747,2024-11-23 19:22:02,CUST-5467,BCH-007,EMP-007-004,SKU-0054,Business Chips,Snacks,24.41,3,73.23,,Word-of-Mouth,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-003853,2024-12-24 13:42:52,CUST-7022,BCH-002,EMP-002-001,SKU-0004,Apply Chips,Pantry,13.89,1,13.89,,Social Media,Yolanda Burns,Store Manager,2024-04-27,4.0,71.0
TRN-023146,2024-11-16 04:45:07,CUST-6415,BCH-007,EMP-007-003,SKU-0076,Forward Milk,Pantry,15.12,1,15.12,,Social Media,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-004262,2024-10-10 18:35:17,CUST-8452,BCH-010,EMP-010-001,SKU-0030,Billion Milk,Beverages,24.02,2,48.04,,Online Ad,Shane Bradley,Merchandiser,2024-10-26,14.0,65.0
TRN-016674,2024-12-11 23:33:20,CUST-8669,BCH-007,EMP-007-000,SKU-0063,Hand Cereal,Dairy,12.54,1,12.54,,Newspaper,Antonio Mcdonald,Merchandiser,2024-08-19,15.0,85.0
TRN-039394,2024-11-20 22:36:55,CUST-2823,BCH-010,EMP-010-002,SKU-0036,Tv Chips,Personal Care,10.28,1,10.28,,Online Ad,Amber Griffin,Cashier,2024-04-10,2.0,70.0
TRN-015982,2024-10-17 02:36:03,CUST-9651,BCH-005,EMP-005-001,SKU-0039,Risk Chips,Dairy,7.13,1,7.13,,Word-of-Mouth,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-021072,2024-12-30 04:40:51,CUST-8600,BCH-001,EMP-001-004,SKU-0065,Try Chips,Snacks,15.46,1,15.46,,Online Ad,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-049367,2024-11-24 03:26:55,CUST-7699,BCH-005,EMP-005-002,SKU-0078,Hit Cereal,Beverages,19.11,3,57.33,,Social Media,Colleen Montoya,Inventory Specialist,2024-09-03,10.0,75.0
TRN-008499,2024-11-04 00:55:04,CUST-7930,BCH-005,EMP-005-000,SKU-0051,Local Cereal,Personal Care,13.79,1,13.79,,Online Ad,Michael Watson,Store Manager,2024-03-07,1.0,95.0
TRN-047584,2024-11-13 09:48:02,CUST-5564,BCH-010,EMP-010-004,SKU-0080,Out Juice,Dairy,20.64,3,61.92,,Online Ad,Nicole Henson,Cashier,2024-07-11,11.0,67.0
TRN-035959,2024-09-20 22:27:36,CUST-9176,BCH-001,EMP-001-001,SKU-0034,Range Pasta,Personal Care,18.94,2,37.88,,Newspaper,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-000047,2024-12-10 19:03:54,CUST-4866,BCH-010,EMP-010-000,SKU-0071,Amount Pasta,Snacks,19.84,2,39.68,,Word-of-Mouth,Shawn Carroll,Store Manager,2024-06-09,2.0,80.0
TRN-019899,2024-11-14 07:24:34,CUST-2609,BCH-007,EMP-007-004,SKU-0078,Hit Cereal,Beverages,19.11,1,19.11,,Online Ad,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-044230,2024-09-26 15:26:00,CUST-4631,BCH-010,EMP-010-003,SKU-0092,Push Cereal,Personal Care,6.84,3,20.52,,Word-of-Mouth,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-029440,2024-12-22 00:06:07,CUST-7056,BCH-004,EMP-004-000,SKU-0090,Weight Chips,Snacks,11.15,3,33.45,,Online Ad,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-014805,2024-11-14 17:35:45,CUST-2567,BCH-002,EMP-002-000,SKU-0065,Try Chips,Snacks,15.46,1,15.46,Low sister fill several evening according pick. Statement crime can site nor growth might quality.,Social Media,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-023926,2024-09-30 12:12:59,CUST-5271,BCH-003,EMP-003-001,SKU-0013,Because Chips,Dairy,11.51,3,34.53,,Newspaper,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-000380,2024-12-18 20:12:00,CUST-7957,BCH-005,EMP-005-004,SKU-0064,Building Soap,Personal Care,17.17,2,34.34,,Word-of-Mouth,Colin Greer,Cashier,2024-02-16,7.0,87.0
TRN-017148,2024-09-20 21:46:34,CUST-6508,BCH-002,EMP-002-003,SKU-0001,Forget Pasta,Pantry,15.7,2,31.4,,Word-of-Mouth,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-010817,2024-11-05 05:21:34,CUST-8107,BCH-008,EMP-008-000,SKU-0004,Apply Chips,Pantry,13.89,1,13.89,,Online Ad,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-009163,2024-12-09 23:04:34,CUST-514,BCH-006,EMP-006-000,SKU-0067,Family Chips,Beverages,22.71,3,68.13,,Online Ad,Jacob Hooper,Merchandiser,2024-01-15,9.0,77.0
TRN-1758199558-108,2025-09-18 18:15:58,CUST-5611,BCH-003,EMP-003-001,SKU-0035,Choice Cereal,Pantry,24.0,1,24.0,"Service was fine, nothing to complain.",Online Ad,Lonnie Douglas,Store Manager,2024-07-04,,
TRN-026216,2024-10-09 13:05:34,CUST-2347,BCH-006,EMP-006-000,SKU-0056,Establish Milk,Pantry,24.83,2,49.66,,Newspaper,Jacob Hooper,Merchandiser,2024-01-15,9.0,77.0
TRN-029394,2024-12-29 16:16:32,CUST-5865,BCH-007,EMP-007-004,SKU-0052,Such Soap,Snacks,24.47,1,24.47,"Prepare quickly property finish change.
Door life build mention.",Social Media,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-039215,2024-11-02 12:35:51,CUST-8227,BCH-009,EMP-009-004,SKU-0058,Ready Chips,Pantry,20.9,3,62.7,,Word-of-Mouth,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-021439,2024-12-19 14:43:24,CUST-855,BCH-008,EMP-008-003,SKU-0053,Structure Juice,Personal Care,5.12,3,15.36,,Online Ad,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-006207,2024-12-11 17:01:46,CUST-834,BCH-009,EMP-009-001,SKU-0037,Five Pasta,Pantry,21.45,3,64.35,Feeling leave into work oil national idea. Will gas reality red beautiful dream require.,Newspaper,Ian Arroyo,Merchandiser,2024-09-03,6.0,87.0
